Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
74	398	0	0.626311559	48.6279067	43.9486385	35.0834003	48.6279067	11.9237868	0	0	0	0	0	3
75	403	0	0.634775229	48.6803204	44.1752538	35.8625982	48.6803204	11.910543	0	0	0	0	0	3
76	407	0	0.643238898	48.7591715	44.3901967	36.5318476	48.7591715	11.8744779	0	0	0	0	0	3
77	412	0	0.651702568	48.8065025	44.5947743	37.0455624	48.8065025	11.7609401	0	0	0	0	0	3
78	416	0	0.660166238	48.8858664	44.7921127	37.1419815	48.8858664	11.743885	0	0	0	0	0	3
79	421	0	0.668629907	48.9350004	44.9817071	37.1419815	48.9350004	11.6763642	0	0	0	0	0	3
80	425	0	0.677093577	49.0063923	45.1529013	37.1419815	49.0063923	11.5284234	0	0	0	0	0	3
81	430	0	0.685557247	49.0385347	45.3034239	37.1419815	49.0385347	11.338324	0	0	0	0	0	3
82	435	0	0.694020917	49.1073347	45.4365768	37.1419815	49.1073347	11.1105083	0	0	0	0	0	3
83	440	0	0.702484586	49.1381508	45.5510897	37.1419815	49.1381508	10.8561632	0	0	0	0	0	3
84	444	0	0.710948256	49.1966601	45.6513897	37.1419815	49.1966601	10.5818	0	0	0	0	0	3
85	449	0	0.719411926	49.2213062	45.7373863	37.1419815	49.2213062	10.2754734	0	0	0	0	0	3
86	453	0	0.727875595	49.2753205	45.8041418	37.1419815	49.2753205	9.9653687	0	0	0	0	0	3
87	458	0	0.736339265	49.2905918	45.8650327	37.1419815	49.2905918	9.65884442	0	0	0	0	0	3
88	462	0	0.744802935	49.3351178	45.9185114	37.1419815	49.3351178	9.35312075	0	0	0	0	0	3
89	466	0	0.753266605	49.3438027	45.9638571	37.1419815	49.3438027	9.05837308	0	0	0	0	0	3
90	471	0	0.761730274	49.3857365	46.0074828	37.1419815	49.3857365	8.79156777	0	0	0	0	0	3
91	475	0	0.770193944	49.3942206	46.0552391	37.1419815	49.3942206	8.56664564	0	0	0	0	0	3
92	480	0	0.778657614	49.4299063	46.1133771	37.1419815	49.4299063	8.39923073	0	0	0	0	0	3
93	484	0	0.787121283	49.434594	46.188423	37.1419815	49.434594	8.3070844	0	0	0	0	0	3
94	488	0	0.795584953	49.4715658	46.2896378	37.1419815	49.4715658	8.29139541	0	0	0	0	0	3
95	493	0	0.804048623	49.4716069	46.4146151	37.1419815	49.4716069	8.39707698	0	0	0	0	0	3
96	497	0	0.812512293	49.5038129	46.5802045	37.1419815	49.5038129	8.56266645	0	0	0	0	0	3
97	502	0	0.820975962	49.4995683	46.7861643	38.5165658	49.5038129	8.75549392	0	0	0	0	0	3
98	506	0	0.829439632	49.5302822	46.9697262	39.5167719	49.5302822	8.8896019	0	0	0	0	0	3
99	511	0	0.837903302	49.5257821	47.1291664	39.5167719	49.5302822	8.98298005	0	0	0	0	0	3
