Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
57	314	0	0.482429174	-6.23989082e-08	8.40881573e-07	-1.27174041e-07	4.93201077e-05	4.84792261e-05	0	0	0	0	0	3
58	319	0	0.490892843	-8.05603186e-09	8.26244718e-07	-1.27174041e-07	4.93201077e-05	4.8493863e-05	0	0	0	0	0	3
59	324	0	0.499356513	-5.77141204e-09	8.12142749e-07	-1.27174041e-07	4.93201077e-05	4.85079649e-05	0	0	0	0	0	3
60	329	0	0.507820183	2.47252801e-08	7.99019125e-07	-1.27174041e-07	4.93201077e-05	4.85210886e-05	0	0	0	0	0	3
61	334	0	0.516283853	5.51123687e-09	-2.28908158e-08	-1.27174041e-07	2.40034171e-06	2.52751576e-06	0	0	0	0	0	3
62	339	0	0.524747522	1.01089787e-09	-6.28796627e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
63	344	0	0.533211192	-1.63148255e-08	-6.10825285e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
64	349	0	0.541674862	-3.38680611e-08	-6.01043349e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
65	354	0	0.550138531	-3.69009717e-08	-5.95088934e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
66	359	0	0.558602201	-2.36327254e-08	-5.9311306e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
67	364	0	0.567065871	-2.31156693e-09	-5.82316993e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
68	369	0	0.575529541	2.45728025e-08	-5.7083711e-08	-1.27174041e-07	2.47252801e-08	1.51899321e-07	0	0	0	0	0	3
69	374	0	0.58399321	6.2439536e-08	-5.45319052e-08	-1.27174041e-07	6.2439536e-08	1.89613577e-07	0	0	0	0	0	3
70	379	0	0.59245688	8.65836784e-08	-5.13827762e-08	-1.27174041e-07	8.65836784e-08	2.1375772e-07	0	0	0	0	0	3
71	384	0	0.60092055	8.4954308e-08	-4.88222447e-08	-1.27174041e-07	8.65836784e-08	2.1375772e-07	0	0	0	0	0	3
72	388	0	0.609384219	9.59421025e-08	-4.60935938e-08	-1.27174041e-07	9.59421025e-08	2.23116144e-07	0	0	0	0	0	3
73	393	0	0.617847889	9.36880227e-08	-4.41240909e-08	-1.27174041e-07	9.59421025e-08	2.23116144e-07	0	0	0	0	0	3
74	398	0	0.626311559	1.44750767e-07	-4.10597879e-08	-1.27174041e-07	1.44750767e-07	2.71924808e-07	0	0	0	0	0	3
